INFO: setting up PCIe 0
INFO: loading mbench.bin...
INFO: done
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
644	5127	503094	189699	1351891	308983	2302863	447877	766933	50660
574	3343	328126	123691	894469	205475	1674833	334709	616343	50590
478	2063	202827	76331	563157	130019	1231428	246005	531526	50494
383	1175	115531	43475	327267	76933	925068	179809	488292	50399
228	410	40406	15170	118524	29298	651091	110784	467358	50244
146	197	19451	7289	58905	15025	568634	85195	467985	50162
79	104	10270	3848	32031	7982	525339	68906	470684	50095
41	45	4449	1665	14675	3631	498904	59311	472436	50057
25	27	2669	999	8883	2189	489476	55661	473366	50041
13	14	1384	518	4666	1136	482628	52952	474162	50029
6	6	593	222	2086	498	478622	51348	474760	50022
3	3	296	111	1042	249	476765	50685	474802	50019
2	2	197	74	694	166	476151	50464	474826	50018
1	1	98	37	346	83	475651	50243	474959	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
658	5512	541148	203944	1450935	331292	2440807	472118	801724	50674
590	3936	386311	145632	1046285	239692	1878520	371134	663628	50606
457	1787	175609	66119	490192	113741	1136645	226829	515904	50473
341	816	80320	30192	230996	55378	804267	152458	475814	50357
213	340	33530	12580	99346	24918	625351	104334	465127	50229
177	265	26156	9805	78103	19707	595904	94155	467138	50193
78	95	9386	3515	29533	7443	522247	68229	470361	50094
79	84	8322	3108	26651	6842	519069	67766	469663	50095
21	23	2273	851	7609	1857	487068	54777	473373	50037
13	13	1286	481	4381	1079	482329	52895	474167	50029
8	8	791	296	2735	664	479602	51790	474526	50024
2	2	197	74	694	166	476224	50464	474894	50018
1	1	98	37	346	83	475645	50243	474953	50017
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
678	5918	580712	218966	1554032	354954	2586493	498540	838743	50694
538	2863	281294	105931	770918	177179	1509295	301445	584446	50554
424	1464	143927	54168	404803	94472	1026351	203006	500267	50440
385	1068	105046	39516	299997	70886	891277	174038	481310	50401
280	549	54082	20313	157763	38573	706343	127235	468574	50296
164	242	23879	8954	71023	18058	584878	90712	466983	50180
99	122	12052	4514	37444	9528	535000	73212	469190	50115
41	42	4155	1554	13938	3460	497992	59140	472233	50057
24	25	2472	925	8257	2049	489156	55383	473952	50040
10	11	1086	407	3667	887	481163	52289	474540	50026
5	5	494	185	1738	415	477937	51127	474703	50021
3	3	296	111	1042	249	476765	50685	474802	50019
3	3	296	111	1042	249	476811	50685	474853	50019
1	1	98	37	346	83	475647	50243	474955	50017
0	0	0	0	0	0	475009	50022	474998	50016
1	1	98	37	346	83	475645	50243	474953	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
672	6236	611857	230732	1634075	372924	2695555	515682	869307	50688
577	3463	339947	128131	926083	212393	1716177	342041	625329	50593
502	2219	218263	82103	604522	139535	1288026	258833	539905	50518
297	666	65562	24642	189357	45684	745700	136692	471425	50313
271	547	53875	20239	156726	38225	702597	125645	468400	50287
124	171	16880	6327	51270	12971	554498	80105	467770	50140
113	143	14125	5291	43478	11089	544272	76705	468451	50129
54	60	5932	2220	19341	4824	506908	62298	472078	50070
34	35	3462	1295	11596	2879	494500	57593	473090	50050
17	17	1682	629	5867	1411	484438	53779	473645	50033
9	9	890	333	3036	747	480106	52011	474434	50025
2	2	197	74	694	166	476173	50464	474843	50018
1	1	98	37	346	83	475682	50243	474990	50017
3	3	296	111	1042	249	476801	50685	474843	50019
1	1	98	37	346	83	475682	50243	474990	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
614	4262	418333	157694	1130456	258898	1995661	393652	689713	50630
501	2286	224552	84582	621429	143328	1307892	262488	543199	50517
483	1938	190471	71706	531046	123024	1193211	239700	524088	50499
368	941	92583	34817	265178	63205	847646	164011	477325	50384
253	466	45919	17242	134214	33140	672424	118076	465870	50269
187	266	26255	9842	78419	20024	597981	95852	466132	50203
78	89	8798	3293	27895	7101	520282	67887	470033	50094
41	46	4548	1702	14863	3688	498858	59368	472208	50057
24	24	2375	888	8162	1992	488817	55326	473734	50040
16	18	1778	666	5985	1442	484868	53672	474216	50032
9	9	890	333	3083	747	479835	52011	474126	50025
5	5	494	185	1738	415	478032	51127	474803	50021
0	0	0	0	0	0	475009	50022	474998	50016
2	2	197	74	694	166	476147	50464	474822	50018
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
632	4777	469178	176749	1262607	288721	2179730	425959	736416	50648
535	2902	284929	107374	780359	179324	1517045	303176	583714	50551
444	1616	158824	59792	445291	103656	1080023	214950	507931	50460
376	1152	113370	42624	321358	75440	914555	177350	485780	50392
219	382	37561	14134	110403	27468	639587	107712	466619	50235
169	229	22609	8473	67941	17447	581836	90791	465598	50185
88	100	9886	3700	31204	7988	526140	70154	469739	50104
60	65	6428	2405	20765	5265	509469	63567	471483	50076
17	19	1878	703	6241	1525	485205	53893	474034	50033
20	21	2076	777	6959	1717	486172	54499	473412	50036
12	13	1284	481	4269	1053	482245	52731	474450	50028
2	2	197	74	694	166	476080	50464	474755	50018
1	1	98	37	346	83	475580	50243	474888	50017
1	1	98	37	346	83	475682	50243	474990	50017
1	1	98	37	346	83	475682	50243	474990	50017
1	1	98	37	346	83	475584	50243	474892	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
644	5250	515399	194250	1382734	315994	2345270	454888	778353	50660
574	3630	356545	134310	967922	221834	1770950	351068	638928	50590
408	1314	129220	48618	364636	85506	976375	191832	495160	50424
343	846	83248	31302	239631	57140	812770	154496	475110	50359
220	354	34911	13098	103092	25898	632005	106280	466055	50236
202	320	31560	11840	93302	23492	616789	101390	465685	50218
97	124	12248	4588	38208	9590	535701	72998	469672	50113
44	47	4648	1739	15208	3823	499821	59917	471949	50060
22	23	2274	851	7702	1883	487856	54941	473783	50038
12	12	1187	444	4033	996	481972	52674	474448	50028
7	8	789	296	2601	638	479260	51626	474568	50023
3	3	296	111	1042	249	476650	50685	474687	50019
1	1	98	37	346	83	475556	50243	474864	50017
0	0	0	0	0	0	475013	50022	475002	50016
1	1	98	37	346	83	475594	50243	474902	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
657	5607	550189	207459	1473691	336681	2470386	477369	808868	50673
514	2335	229353	86395	634378	146459	1330067	267413	548809	50530
484	2025	198956	74925	553367	128009	1219826	244823	528198	50500
369	1077	105911	39849	301843	70983	891457	171927	484220	50385
293	636	62620	23532	181166	43870	734287	134326	469422	50309
179	260	25670	9620	76488	19474	593071	94198	465407	50195
108	136	13435	5032	41492	10560	541093	75486	468693	50124
55	60	5933	2220	19119	4850	506300	62462	471374	50071
19	21	2075	777	7076	1691	486525	54335	473933	50035
17	17	1682	629	5679	1411	484373	53779	473783	50033
6	6	593	222	2039	498	478484	51348	474669	50022
5	5	494	185	1738	415	477911	51127	474687	50021
1	1	98	37	346	83	475597	50243	474905	50017
1	1	98	37	346	83	475682	50243	474990	50017
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
666	5957	584684	220409	1563338	356865	2598180	498795	844284	50682
546	2984	293142	110408	802205	184284	1548299	309654	589894	50562
440	1662	163338	61494	456782	106174	1093886	216916	511256	50456
308	699	68810	25863	198635	47851	758268	140377	471652	50324
265	505	49755	18685	145280	35675	688832	122267	467847	50281
152	201	19850	7437	59646	15409	570109	86407	467017	50168
129	166	16408	6142	49989	12816	554003	80640	467117	50145
65	70	6936	2590	22424	5680	511976	64672	470822	50081
39	40	3957	1480	12960	3294	496491	58698	472290	50055
10	10	989	370	3478	830	480797	52232	474393	50026
13	13	1286	481	4475	1079	482411	52895	474150	50029
3	3	296	111	1042	249	476736	50685	474778	50019
5	6	592	222	1976	472	478331	51184	474851	50021
1	1	98	37	299	83	475628	50243	474983	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
600	3970	389646	146890	1054959	241890	1891043	374712	664838	50616
578	3659	359361	135383	976232	223591	1782495	353377	641021	50594
410	1398	137412	51726	387203	90346	1002179	196948	497805	50426
374	972	95686	35964	273880	65128	859139	166762	478413	50390
251	457	45035	16909	131769	32575	669645	117235	466121	50267
190	295	29098	10915	86482	21755	607951	97997	467158	50206
76	93	9189	3441	28970	7277	521058	67787	470320	50092
46	51	5042	1887	16832	4103	502189	60473	472112	50062
36	40	3954	1480	13086	3216	496437	58206	472925	50052
20	21	2089	777	7095	1717	486518	54499	473539	50036
10	10	989	370	3431	830	480782	52232	474424	50026
1	1	98	37	346	83	475687	50243	474995	50017
3	3	296	111	1042	249	476816	50685	474853	50019
0	0	0	0	0	0	475013	50022	475002	50016
2	2	197	74	694	166	476277	50464	474952	50018
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
629	4444	436344	164428	1178939	269662	2065625	406486	706771	50645
507	2505	246006	92685	677333	155967	1380587	275955	558417	50523
486	2096	205891	77552	571658	132108	1241833	249198	531383	50502
405	1147	112808	42439	321239	75909	921432	181821	484498	50421
232	427	42179	15799	123300	30371	657651	112409	467785	50248
139	200	19738	7400	59549	15014	567132	84218	467839	50155
97	122	12052	4514	37482	9476	534725	72884	469452	50113
54	64	6324	2368	20152	5052	506882	62526	471228	50070
30	33	3263	1221	10807	2661	492384	56823	472939	50046
14	15	1482	555	5059	1219	483298	53173	474138	50030
7	7	692	259	2340	581	479023	51569	474627	50023
6	6	593	222	2039	498	478487	51348	474661	50022
4	4	395	148	1390	332	477387	50906	474791	50020
2	2	197	74	694	166	476117	50464	474792	50018
1	1	98	37	346	83	475647	50243	474955	50017
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
637	4965	487234	183705	1310623	299567	2244568	437495	751919	50653
556	3121	306328	115477	837785	192353	1597988	319103	601191	50572
472	1864	183237	68968	511129	118520	1166237	233678	520200	50488
345	806	79346	29822	228768	54912	800442	152544	473037	50361
216	331	32652	12247	96682	24483	624249	104313	465842	50232
137	182	17972	6734	54496	13936	561676	82864	468016	50153
92	117	11556	4329	36139	9061	531852	71779	469371	50108
48	54	5338	1998	17313	4326	502919	60972	471790	50064
40	42	4155	1554	13634	3434	497421	58976	472299	50056
14	15	1482	555	4871	1219	483009	53173	474061	50030
4	4	395	148	1390	332	477379	50906	474783	50020
2	2	197	74	694	166	476270	50464	474945	50018
0	0	0	0	0	0	475009	50022	474998	50016
1	1	98	37	346	83	475686	50243	474994	50017
1	1	98	37	346	83	475584	50243	474892	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
651	5296	519934	195952	1395342	318798	2364099	458658	782599	50667
588	3695	362705	136715	985879	225903	1798840	357069	644900	50604
440	1553	152718	57461	428911	99961	1057675	210703	502990	50456
386	1119	110048	41403	312918	73819	907228	177109	483938	50402
286	597	58791	22089	170430	41465	722174	130955	469963	50302
175	264	26059	9768	77619	19598	592967	93770	465286	50191
114	136	13440	5032	41484	10716	542238	76470	468117	50130
58	68	6720	2516	21573	5384	509838	63410	471592	50074
33	36	3560	1332	11991	2910	494308	57486	472814	50049
11	11	1088	407	3685	913	481169	52453	474273	50027
12	13	1284	481	4316	1053	482054	52731	474221	50028
3	3	296	111	995	249	476821	50685	474905	50019
2	2	197	74	694	166	476277	50464	474952	50018
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475013	50022	475002	50016
1	1	98	37	346	83	475690	50243	474998	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
652	5673	556699	209901	1490271	340313	2494262	480311	817640	50668
518	2564	252024	94868	693469	159616	1403835	281122	562233	50534
385	1185	116515	43845	330030	77555	927727	180707	487738	50401
324	747	73543	27639	212318	51003	777803	145737	472934	50340
288	552	54383	20424	158485	38952	707659	128718	466899	50304
152	211	20828	7807	62624	15979	573168	86977	467073	50168
71	82	8105	3034	25844	6520	517006	66340	470795	50087
52	55	5440	2035	18050	4487	504675	61685	471660	50068
25	27	2670	999	8835	2189	489219	55661	473161	50041
11	11	1088	407	3732	913	481127	52453	474198	50027
7	7	692	259	2434	581	479200	51569	474705	50023
5	5	494	185	1738	415	477888	51127	474664	50021
3	3	296	111	1042	249	476765	50685	474802	50019
1	1	98	37	346	83	475598	50243	474906	50017
2	2	197	74	694	166	476273	50464	474948	50018
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
668	6061	594851	224257	1589097	362845	2631786	505051	851456	50684
561	3235	317614	119695	866823	198981	1638365	326421	611246	50577
469	1915	188209	70855	523970	121349	1179437	236093	521531	50485
349	919	90410	34003	258468	61457	835661	159641	477504	50365
265	511	50342	18907	147043	36017	691369	122609	468624	50281
182	271	26873	10027	79844	20179	598123	95317	466001	50198
89	99	9789	3663	30874	7957	525997	70261	469629	50105
57	64	6341	2368	20429	5130	508277	63018	471470	50073
25	25	2487	925	8538	2075	488901	55547	473157	50041
13	14	1383	518	4664	1136	482633	52952	474162	50029
7	7	692	259	2434	581	478907	51569	474412	50023
5	5	494	185	1738	415	477802	51127	474578	50021
0	0	0	0	0	0	475013	50022	475002	50016
1	1	98	37	346	83	475594	50243	474902	50017
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475013	50022	475002	50016
607	4087	401130	151219	1085427	248741	1935774	382529	676955	50623
593	3776	370673	139712	1006587	230650	1828660	362506	652656	50609
441	1644	161610	60828	452387	105174	1090016	216054	511481	50457
289	583	57433	21571	167107	40745	717852	130649	468051	50305
241	434	42773	16058	125449	31004	660664	114284	466362	50257
166	241	23783	8917	71180	18053	586734	90983	468095	50182
101	125	12349	4625	38067	9751	536491	73711	469499	50117
41	42	4155	1554	13845	3460	497810	59140	472163	50057
31	31	3068	1147	10457	2573	492139	56873	472775	50047
10	11	1086	407	3636	887	481110	52289	474533	50026
8	9	888	333	2971	721	479918	51847	474566	50024
2	2	197	74	694	166	476238	50464	474913	50018
1	1	98	37	346	83	475686	50243	474994	50017
0	0	0	0	0	0	475009	50022	474998	50016
1	1	98	37	346	83	475593	50243	474901	50017
1	1	98	37	346	83	475594	50243	474902	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
626	4617	453197	170829	1221336	279445	2120205	415855	720176	50642
528	2724	267666	100788	734884	168996	1456566	291882	570703	50544
414	1246	122519	46102	348027	81786	956747	188940	490409	50430
332	834	82077	30858	235218	56170	806123	152008	476074	50348
221	378	37264	13986	109782	27292	639702	107812	466614	50237
146	195	19254	7215	58315	14911	567212	85081	467129	50162
110	135	13338	4995	41413	10555	541043	75757	468137	50126
58	66	6524	2442	21005	5270	509193	63296	471547	50074
25	26	2571	962	8558	2132	489042	55604	473258	50041
13	13	1286	481	4475	1079	482540	52895	474279	50029
10	10	989	370	3431	830	480663	52232	474321	50026
4	4	395	148	1390	332	477331	50906	474740	50020
3	3	296	111	1042	249	476775	50685	474817	50019
0	0	0	0	0	0	475013	50022	475002	50016
1	1	98	37	346	83	475647	50243	474955	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
633	5043	494909	186591	1329894	303909	2270059	441285	759075	50649
564	3292	323188	121804	881435	202308	1656094	330162	613506	50580
474	1995	196066	73815	544424	126039	1207426	241473	527639	50490
377	1095	107779	40515	306856	72217	899446	174265	484709	50393
285	620	61072	22940	176706	42750	728417	132102	470232	50301
183	264	26053	9768	77767	19806	597665	95082	467587	50199
75	87	8600	3219	27269	6909	518885	67281	470116	50091
38	38	3761	1406	12530	3154	495170	58420	471699	50054
26	29	2866	1073	9554	2329	490318	55939	473247	50042
10	10	989	370	3431	830	480792	52232	474435	50026
9	9	890	333	3083	747	480212	52011	474492	50025
4	4	395	148	1343	332	477224	50906	474670	50020
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
665	5508	540460	203796	1450020	331246	2441280	473038	801007	50681
585	3834	376543	141858	1020823	233748	1844476	364500	656419	50601
450	1725	169498	63825	474052	110025	1114664	222147	511971	50466
324	745	73332	27565	211410	50889	776619	145623	472658	50340
296	595	58606	22015	170494	41611	722026	132481	466974	50312
153	198	19556	7326	59260	15264	569906	86400	466916	50169
84	98	9687	3626	30403	7770	523903	69384	469464	50100
55	58	5737	2146	18565	4736	505303	62348	470931	50071
18	19	1879	703	6218	1551	484977	54057	473539	50034
11	12	1185	444	4062	970	481758	52510	474465	50027
9	9	890	333	3083	747	480025	52011	474311	50025
1	1	98	37	346	83	475651	50243	474959	50017
1	1	98	37	346	83	475593	50243	474901	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
675	5891	578338	217967	1547111	353337	2576931	496509	836854	50691
536	2848	279648	105376	766855	176272	1500100	300262	580000	50552
404	1362	133906	50394	377564	88138	987289	193912	494275	50420
359	1004	98751	37148	281532	66562	864630	166126	480557	50375
263	493	48577	18241	141757	34939	683776	121255	466797	50279
182	283	27929	10471	82988	20863	601343	96001	466287	50198
102	115	11370	4255	35544	9207	533974	73305	469225	50118
74	83	8206	3071	26004	6655	517221	66889	470023	50090
13	15	1482	555	4941	1193	483227	53009	474485	50029
13	14	1384	518	4666	1136	482692	52952	474220	50029
2	2	197	74	694	166	476146	50464	474821	50018
4	4	395	148	1390	332	477398	50906	474797	50020
2	2	197	74	694	166	476232	50464	474902	50018
2	2	197	74	694	166	476231	50464	474901	50018
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
672	6187	607149	228919	1620943	370131	2678151	512889	865305	50688
568	3434	337332	127058	917943	210506	1706374	338912	625999	50584
492	2116	207985	78292	577281	133404	1250858	251322	532831	50508
286	612	60260	22644	174672	42320	727322	131810	470950	50302
253	484	47694	17908	139138	34166	679024	119102	467550	50269
169	244	24079	9028	71789	18302	587295	91646	467197	50185
109	139	13729	5143	42369	10757	542116	75821	468545	50125
54	57	5638	2109	18405	4653	505172	62127	471261	50070
35	37	3659	1369	12059	3019	494367	57871	472204	50051
20	20	1979	740	6770	1660	486455	54442	473903	50036
5	5	494	185	1738	415	477844	51127	474610	50021
3	3	309	111	1055	249	476792	50685	474821	50019
2	2	197	74	694	166	476121	50464	474796	50018
1	1	98	37	346	83	475682	50243	474990	50017
1	1	98	37	346	83	475686	50243	474994	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475013	50022	475002	50016
611	4272	419283	158064	1133360	259390	2001543	393730	693649	50627
497	2239	219933	82843	608245	140545	1291396	259153	541235	50513
452	1780	174930	65860	488169	113212	1132566	225610	515187	50468
345	847	83384	31339	239680	57249	816118	154881	477879	50361
210	348	34313	12876	101219	25296	627058	104298	465788	50226
137	177	17482	6549	53167	13651	559368	82579	467025	50153
123	153	15195	5661	46593	11919	549510	78915	467542	50139
61	69	6847	2553	22009	5519	510977	63959	471451	50077
21	21	2078	777	7071	1743	486919	54663	473787	50037
20	20	1979	740	6817	1660	486230	54442	473632	50036
10	10	989	370	3478	830	481099	52232	474700	50026
1	1	98	37	346	83	475584	50243	474892	50017
1	1	98	37	346	83	475580	50243	474888	50017
1	1	98	37	346	83	475556	50243	474864	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
631	4693	460623	173641	1241463	283907	2147320	421007	725490	50647
536	2878	282510	106486	774241	177982	1508340	301972	581025	50552
431	1472	144686	54464	407245	95110	1031256	204610	500817	50447
390	1094	107627	40478	306708	72498	902644	176340	484417	50406
201	321	31658	11877	93830	23523	618077	101283	466821	50217
183	271	26740	10027	79468	20205	598405	95481	466653	50199
74	82	8109	3034	25776	6598	516957	66832	469966	50090
54	61	6030	2257	19255	4881	506182	62355	471439	50070
34	35	3463	1295	11504	2879	494262	57593	472962	50050
13	14	1383	518	4617	1136	482450	52952	474017	50029
6	6	593	222	2086	498	478554	51348	474697	50022
4	4	395	148	1390	332	477335	50906	474739	50020
2	2	197	74	694	166	476227	50464	474897	50018
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
1	1	98	37	346	83	475584	50243	474892	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
646	5139	504320	190143	1354311	309719	2306370	448889	767496	50662
591	3495	343297	129315	935279	214581	1731182	346161	626853	50607
382	1164	114541	43068	324900	76280	920921	179018	486791	50398
330	766	75395	28342	217566	52242	785634	147804	473802	50346
264	541	53282	20017	154996	37701	698935	124155	468517	50280
154	225	22203	8325	66592	16829	576385	88103	465718	50170
102	127	12546	4699	38898	9891	536953	73989	468849	50118
65	79	7806	2923	24907	6193	514475	65185	470923	50081
25	26	2571	962	8558	2132	489437	55604	473642	50041
14	14	1385	518	4823	1162	483024	53116	474140	50030
9	9	890	333	3130	747	480323	52011	474567	50025
1	1	98	37	346	83	475560	50243	474868	50017
1	1	98	37	346	83	475647	50243	474955	50017
0	0	0	0	0	0	475009	50022	474998	50016
1	1	98	37	346	83	475597	50243	474905	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
649	5513	541090	203981	1449699	331115	2436804	470699	801513	50665
504	2347	230522	86839	637144	146883	1328902	266457	547766	50520
464	1893	186013	70041	518098	119965	1170426	234019	519815	50480
353	952	93753	35224	267948	63442	848869	162178	479801	50369
276	515	50744	19055	148276	36531	692993	124641	465847	50292
125	167	16489	6179	50153	12769	554083	80041	468184	50141
93	113	11166	4181	34850	8859	530724	71715	469250	50109
42	43	4255	1591	13959	3543	497824	59361	471787	50058
29	30	2967	1110	9997	2464	491614	56488	473230	50045
12	13	1285	481	4365	1053	481885	52731	474018	50028
5	5	494	185	1691	415	477802	51127	474625	50021
2	2	197	74	694	166	476098	50464	474773	50018
2	2	197	74	694	166	476117	50464	474792	50018
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
669	5927	581588	219299	1555861	355233	2586391	497577	839207	50685
542	2989	293482	110593	802720	184465	1548239	309283	590513	50558
436	1608	158043	59496	442849	102992	1072843	213182	505485	50452
285	574	56550	21238	164503	40128	714609	129480	468692	50301
254	455	44843	16835	131657	32539	672067	117613	467841	50270
188	273	26940	10101	80363	20449	601057	96415	466959	50204
120	151	14929	5587	45793	11727	548046	78309	467861	50136
61	76	7507	2812	23816	5918	512104	64358	470786	50077
18	19	1878	703	6357	1551	485361	54057	473763	50034
8	8	791	296	2688	664	479699	51790	474654	50024
10	10	989	370	3431	830	480871	52232	474509	50026
2	2	197	74	694	166	476189	50464	474864	50018
1	1	98	37	346	83	475645	50243	474953	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
1	1	98	37	346	83	475620	50243	474928	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
682	6284	616706	232508	1647388	375920	2715378	520058	872789	50698
574	3513	344890	129981	938636	215165	1731711	344399	629030	50590
412	1298	127647	48026	360967	84698	970702	191576	491981	50428
346	850	83645	31450	240110	57446	817591	155216	478574	50362
241	409	40335	15133	118839	29579	654054	112859	466278	50257
155	208	20537	7696	62062	15886	572893	87298	466513	50171
74	88	8696	3256	27401	6940	518932	67174	470286	50090
41	47	4645	1739	15041	3745	498643	59425	471807	50057
29	30	2968	1110	9717	2464	491265	56488	473184	50045
20	23	2273	851	7421	1831	486774	54613	473563	50036
4	4	395	148	1390	332	477297	50906	474706	50020
0	0	0	0	0	0	475009	50022	474998	50016
2	2	197	74	694	166	476234	50464	474909	50018
1	1	98	37	346	83	475651	50243	474959	50017
1	1	98	37	346	83	475594	50243	474902	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
616	4365	428427	161505	1156882	264821	2031063	399851	698194	50632
509	2423	238153	89651	656914	151345	1353942	271609	551375	50525
474	2030	199413	75110	554470	128034	1217937	243468	528051	50490
378	1084	106631	40108	303246	71616	896458	173802	485183	50394
191	303	29899	11211	88702	22237	610914	98617	467571	50207
187	292	28814	10804	85420	21506	605712	97334	466817	50203
75	93	9187	3441	28927	7251	521127	67623	470685	50091
51	57	5635	2109	18463	4575	504706	61635	471569	50067
21	21	2078	777	7118	1743	487066	54663	473876	50037
21	23	2273	851	7584	1857	487165	54777	473495	50037
9	9	890	333	3083	747	480031	52011	474322	50025
4	4	395	148	1390	332	477299	50906	474708	50020
1	1	98	37	346	83	475649	50243	474957	50017
3	3	296	111	1042	249	476867	50685	474904	50019
1	1	98	37	346	83	475690	50243	474998	50017
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475013	50022	475002	50016
643	4879	478794	180523	1288290	294821	2217615	433577	745519	50659
561	3060	300462	113220	822828	189006	1577492	316446	594363	50577
461	1762	173151	65194	483756	112420	1132813	226060	517321	50477
319	744	73240	27528	211023	50702	775322	144746	473072	50335
285	565	55654	20905	161760	39615	711651	128967	468474	50301
165	244	24076	9028	72030	18198	585740	90990	466542	50181
108	135	13337	4995	41144	10503	540971	75429	468943	50124
35	40	3953	1480	12923	3190	496258	58042	473257	50051
25	25	2474	925	8416	2075	489135	55547	473511	50041
15	15	1484	555	5077	1245	483588	53337	474160	50031
8	8	791	296	2782	664	479681	51790	474553	50024
5	5	494	185	1738	415	477920	51127	474691	50021
2	2	197	74	694	166	476097	50464	474772	50018
0	0	0	0	0	0	475013	50022	475002	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
0	0	0	0	0	0	475009	50022	474998	50016
